Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
num_labels_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Type of the -num_labels parameter. Default value is single_value.Valid for route type: vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Type of the -num_labels parameter. Default value is single_value.

Valid options are:

list
 

Specifies that the num_labels parameter is a list and shouldnt be multiplied

single_value
 

Specifies that the num_labels parameter is a single value and should be used a number of times equal to max_route_ranges

DEFAULT
 

single_value

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",opt,"list,single_value","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_block_offset,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The offset of the label block. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The offset of the label block.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_block_offset_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Type of the -label_block_offset parameter. Default value is single_value.Valid for route type: vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Type of the -label_block_offset parameter. Default value is single_value.

Valid options are:

list
 

Specifies that the label_block_offset parameter is a list and shouldnt be multiplied

single_value
 

Specifies that the label_block_offset parameter is a single value and should be used a number of times equal to max_route_ranges

DEFAULT
 

single_value

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",opt,"list,single_value","IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_value,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Starting value for the label of the BGP route. Default is 16. Valid for route type: mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Starting value for the label of the BGP route. Default is 16.

DEFAULT
 

16

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,NUMERIC,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_value_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Type of the -label_value parameter. If this parameter is set to list """"""""-label_value_step"""""""" is ignored. Default value is single_value.Valid for route type: vpls (vpls)

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Type of the -label_value parameter. If this parameter is set to list """"""""-label_value_step"""""""" is ignored. Default value is single_value.

Valid options are:

list
 

Specifies that the label_value parameter is a list and shouldnt be multiplied

single_value
 

Specifies that the label_value parameter is a single value and should be used a number of times equal to max_route_ranges

DEFAULT
 

single_value

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",opt,"list,single_value","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_start_mac_addr,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Start address for the MAC range. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Start address for the MAC range.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",MAC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_mac_incr,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Indicates whether the initial mac address gets incremented across the range. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Indicates whether the initial mac address gets incremented across the range. Not supported reason: legacy item

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_mac_count,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Number of mac addresses for this range. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Number of mac addresses for this range.

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_enable_vlan,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Enable or disable vlan on this mac range. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Enable or disable vlan on this mac range.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_vlan_priority,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

3-bit user priority field in the VLAN tag.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_vlan_tpid,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

16-bit Tag Protocol Identifier (TPID) or EtherType in the VLAN tag.

Valid options are:

0x8100
 

Tunneling vlan protocol id is 0x8100

0x88a8
 

Tunneling vlan protocol id is 0x88a8

0x9100
 

Tunneling vlan protocol id is 0x9100

0x9200
 

Tunneling vlan protocol id is 0x9200

0x9300
 

Tunneling vlan protocol id is 0x9300

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",opt,"0x8100,0x88a8,0x9100,0x9200,0x9300",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_vlan_id,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Current vlan id. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Current vlan id.

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_vlan_id_incr,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

This parameter represents the increment step for vlan id across the ranges.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

This parameter represents the increment step for vlan id across the ranges.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_vlan_incr,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Indicates whether the vlan id gets incremented inside the same range.Valid for route type: VPLS (vpls flag enabled).

Valid options are:

0 or no_increment
 

No Imcrement

1 or parallel_increment
 

Parallel Increment

2 or inner_first
 

Inner First

3 or outer_first
 

Outer First

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Indicates whether the vlan id gets incremented inside the same range.

Valid options are:

0
 

No increment

1
 

Parallel increment

2
 

Inner first increment

3
 

Outer first increment

no_increment
 

No increment

parallel_increment
 

Parallel increment

inner_first
 

Inner first increment

outer_first
 

Outer first increment

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",opt,"0,1,2,3,no_increment,parallel_increment,inner_first,outer_first","IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_rt_as_export_rt,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Import RT List Same As Export RT List

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_count,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Number of AS number or IP address list based on the -target_type list. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Number of AS number or IP address list based on the -target_type list.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_count,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Number of RTs in Import Route Target List

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
default_mdt_ip,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Defines the IP address of the default MDT for mVPN. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Defines the IP address of the default MDT for mVPN.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
default_mdt_ip_incr,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Defines the IP address increment for each default MDT. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Defines the IP address increment for each default MDT.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

AS number or IP address list based on the -import_target_type list. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

AS number or IP address list based on the -import_target_type list.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base import target field. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base import target field. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_inner_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base import target field when -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base import target field when -target_count is greater than 1.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_assign,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The assigned number subfield of the value field of the import target. It is a number from a numbering space which is maintained by the enterprise administers for a given IP address or ASN space. It is the local part of the import target. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The assigned number subfield of the value field of the import target. It is a number from a numbering space which is maintained by the enterprise administers for a given IP address or ASN space. It is the local part of the import target.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

List of the import target type. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

List of the import target type.

Valid options are:

as
 

Import target type is AS

ip
 

Import target type is IP

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"as,ip","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_assign_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base import target assigned number field. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base import target assigned number field. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_target_assign_inner_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base import target assigned number field when -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base import target assigned number field when -target_count is greater than 1.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_count,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

The number of route distinguisher values in a VRF range. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 

1

IxNetwork-NGPF
 

DESCRIPTION
 

The number of route distinguisher values in a VRF range. Not supported reason: legacy item

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_count_per_vrf,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

The number of times that the increment step is used per VRF.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 

1

IxNetwork-NGPF
 

DESCRIPTION
 

The number of times that the increment step is used per VRF. Not supported reason: legacy item

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_admin_value_step_across_vrfs,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

Outer increment value to step the base route distinguisher administrator field if -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Outer increment value to step the base route distinguisher administrator field if -target_count is greater than 1. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_assign_value_step_across_vrfs,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

Outer increment value to step the base route distinguisher assigned number field if -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Outer increment value to step the base route distinguisher assigned number field if -target_count is greater than 1. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_value_end,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

Ending value for the label of the BGP route. If this parameter is not provided it will be calculated as label_value + num_routes * label_step. Valid for route type: mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Ending value for the label of the BGP route. If this parameter is not provided it will be calculated as label_value + num_routes * label_step.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_incr_mode,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Method in which the MPLS label of an IPv4 MPLS-VPN route will be Valid for route type: mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

Valid options are:

fixed
 

Fixed MPLS label for all RDs

rd
 

Increment label per RD

prefix
 

Increment label per prefix advertised

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Method in which the MPLS label of an IPv4 MPLS-VPN route will be incremented.

Valid options are:

fixed
 

Fixed MPLS label for all RDs

rd
 

Increment label per RD. Not used in NGPF

prefix
 

Increment label per prefix advertised

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"fixed,rd,prefix","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_id,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

The identifier for the label space. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The identifier for the label space.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
label_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value used to step the base label. Valid for route type: mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value used to step the base label.

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ad_vpls_nlri,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

This BGP/BGP+ router/peer supports BGP/BGP+ AD VPLS. Does not take priority over other flags that enable L3 sites. The priority of the flags is the following VPN (L3 Sites), AD VPLS (L2 VPN), VPLS (L2 Sites), MPLS, Unicast/Multicast.

DEFAULT
 None",FLAG,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_number_vpls_id,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VPLS ID AS Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_number_vpls_rd,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Distinguisher AS Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_number_vpls_rt,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Target AS Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
assigned_number_vpls_id,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VPLS ID Assigned Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
assigned_number_vpls_rd,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Distinguisher Assigned Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
assigned_number_vpls_rt,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Target Assigned Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_rd_as_rt,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Use RD As RT

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
import_vpls_id_as_rd,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Use VPLS ID As Route Distinguisher

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ip_address_vpls_id,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VPLS ID IP Address

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ip_address_vpls_rd,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Distinguisher IP Address

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ip_address_vpls_rt,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Route Target IP Address

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
number_vsi_id,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VSI ID Number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
type_vpls_id,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VPLS ID Type

Valid options are:

as
 

AS VPLS ID type

ip
 

IP VPLS ID type

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",opt,"as, ip",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
type_vpls_rd,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

RD Type

Valid options are:

as
 

AS route distinguisher type

ip
 

IP route distinguisher type

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ad_vpls_nlri' | value= '1' |",opt,"as,ip",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
