Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
tcp_seq_num,"between 0 and 4294967295, inclusive.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_seq_num_count,"Numeric value which configures the number of times the tcp_seq_num is
incremeneted or decremented when tcp_seq_num_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_seq_num_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with tcp_seq_num_step and
tcp_seq_num_count.
decr
	
the value is decremented as specified with tcp_seq_num_step and
tcp_seq_num_count.
list
	
Parameter -tcp_seq_num contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_seq_num_step,"Step value used to modify tcp_seq_num when tcp_seq_num_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_seq_num_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_seq_num
1
	
enable tracking by tcp_seq_num
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_src_port,"between 0 and 65535, inclusive.",port,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,-tcp_src_port 555
tcp_src_port_count,"Numeric value which configures the number of times the tcp_src_port is
incremeneted or decremented when tcp_src_port_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_src_port_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with tcp_src_port_step and
tcp_src_port_count.
decr
	
the value is decremented as specified with tcp_src_port_step and
tcp_src_port_count.
list
	
Parameter -tcp_src_port contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_src_port_step,"Step value used to modify tcp_src_port when tcp_src_port_mode is incr or
decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_src_port_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_src_port
1
	
enable tracking by tcp_src_port
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_syn_flag,"Whether the 'synchronize flag' in the TCP header is enabled.
Valid options are:
0
	
Disabled
1
	
Enabled
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_syn_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -tcp_syn_flag contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_syn_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_syn_flag
1
	
enable tracking by tcp_syn_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urg_flag,"Whether the 'urgent flag' in the TCP header is enabled. Valid choices are:
Valid options are:
0
	
Disabled
1
	
Enabled
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urg_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -tcp_urg_flag contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urg_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_urg_flag
1
	
enable tracking by tcp_urg_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urgent_ptr,"TCP Urgent Pointer value for this particular stream. Valid choices are
between 0 and 65535, inclusive.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urgent_ptr_count,"Numeric value which configures the number of times the tcp_urgent_ptr is
incremeneted or decremented when tcp_urgent_ptr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urgent_ptr_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with tcp_urgent_ptr_step and
tcp_urgent_ptr_count.
decr
	
the value is decremented as specified with tcp_urgent_ptr_step and
tcp_urgent_ptr_count.
list
	
Parameter -tcp_urgent_ptr contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urgent_ptr_step,"Step value used to modify tcp_urgent_ptr when tcp_urgent_ptr_mode is
incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_urgent_ptr_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_urgent_ptr
1
	
enable tracking by tcp_urgent_ptr
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_window,"TCP tcp_window size field for this particular stream. Valid choices are
between 0 and 65535, inclusive.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_window_count,"Numeric value which configures the number of times the tcp_window is
incremeneted or decremented when tcp_window_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_window_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with tcp_window_step and
tcp_window_count.
decr
	
the value is decremented as specified with tcp_window_step and
tcp_window_count.
list
	
Parameter -tcp_window contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_window_step,"Step value used to modify tcp_window when tcp_window_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tcp_window_tracking,"Not defined
Valid options are:
0
	
disable tracking by tcp_window
1
	
enable tracking by tcp_window
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
test_objective_value,"Valid only for traffic_generator ixnetwork, mode create/modify and
circuit_endpoint_type ipv4_application_traffic ot
ipv6_application_traffic. The -enable_test_objective argument must be
set to 1 in order for the value of this argument to be used.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
timestamp_initial_value,"Specifies the initial value of the timestamp
DEFAULT
	Not supported
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= '' |
        RETURN VALUES
Supported Platform 	Details
ixNetwork540OrNewer and IxNetwork530OrEarlier and IxOS/IxNetwork-FT
	
status
	
$::SUCCESS | $::FAILURE
log
	
On status of failure, gives detailed information. On status of success,
gives possible warnings.
stream_id
	
Stream identifier when not bidirectional. When traffic_generator is
ixnetwork_540 this key returns the name of the traffic item created.
ixNetwork540OrNewer
	
traffic_item
	
Valid only for traffic_generator ixnetwork_540. This key returns the
object reference of the traffic item created.
<traffic_item>.headers
	
Valid only for traffic_generator ixnetwork_540. Returns the list of the
packet headers configured in <traffic_item>. <traffic_item> is returned
by key 'traffic_item'.
<traffic_item>.stream_ids
	
Valid only for traffic_generator ixnetwork_540. Returns the list of the
flow groups created for <traffic_item>. <traffic_item> is returned by
key 'traffic_item'.
<traffic_item>.<flow_group>.headers
	
Valid only for traffic_generator ixnetwork_540. Returns the list of the
packet headers created for <flow_group>. <flow_group> is one of the flow
groups returned by key '<traffic_item>.stream_ids'.
pt_handle
	
Protocol Template handle (or list) returned when mode is
'get_available_protocol_templates'.
handle
	
Returns available fields or field handles when mode is
'get_available_fields', 'add_field_level' or 'remove_field_level'.
field_activeFieldChoice
	
Specific value for this key when mode is 'get_field_values'.
field_auto
	
Specific value for this key when mode is 'get_field_values'.
field_countValue
	
Specific value for this key when mode is 'get_field_values'.
field_defaultValue
	
Specific value for this key when mode is 'get_field_values'.
field_displayName
	
Specific value for this key when mode is 'get_field_values'.
field_enumValues
	
Specific value for this key when mode is 'get_field_values'.
field_fieldChoice
	
Specific value for this key when mode is 'get_field_values'.
field_fieldValue
	
Specific value for this key when mode is 'get_field_values'.
field_fullMesh
	
Specific value for this key when mode is 'get_field_values'.
field_id
	
Specific value for this key when mode is 'get_field_values'.
field_length
	
Specific value for this key when mode is 'get_field_values'.
field_level
	
Specific value for this key when mode is 'get_field_values'.
field_name
	
Specific value for this key when mode is 'get_field_values'.
field_offset
	
Specific value for this key when mode is 'get_field_values'.
field_offsetFromRoot
	
Specific value for this key when mode is 'get_field_values'.
field_optional
	
Specific value for this key when mode is 'get_field_values'.
field_optionalEnabled
	
Specific value for this key when mode is 'get_field_values'.
field_rateVaried
	
Specific value for this key when mode is 'get_field_values'.
field_readOnly
	
Specific value for this key when mode is 'get_field_values'.
field_requiresUdf
	
Specific value for this key when mode is 'get_field_values'.
field_singleValue
	
Specific value for this key when mode is 'get_field_values'.
field_startValue
	
Specific value for this key when mode is 'get_field_values'.
field_stepValue
	
Specific value for this key when mode is 'get_field_values'.
field_trackingEnabled
	
Specific value for this key when mode is 'get_field_values'.
field_valueFormat
	
Specific value for this key when mode is 'get_field_values'.
field_valueList
	
Specific value for this key when mode is 'get_field_values'.
field_valueType
	
Specific value for this key when mode is 'get_field_values'.
last_stack",,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
track_by,"This argument can be used to specify the method of tracking the
generated traffic in order to gather traffic statistics. With
traffic_generator ixnetwork_540 the values specified with -track_by on
mode modify will be appended to the existing track_by values of the
traffic item. For traffic_generator ixnetwork_540 we support all
available IxNetwork low level API choices. Valid choices are:
assured_forwarding_phb - QoS assured forwarding PHB will be used as the
tracking item. When traffic_generator is ixnetwork_540 this is valid
only when qos_type_ixn is configured to af_class1_low_precedence or
af_class2_low_precedence or af_class3_low_precedence or
af_class4_low_precedence or af_class1_medium_precedence or
af_class2_medium_precedence or af_class3_medium_precedence or
af_class4_medium_precedence or af_class1_high_precedence or
af_class2_high_precedence or af_class3_high_precedence or
af_class4_high_precedence. With traffic_generator ixnetwork this can be
also combined with usage of enable_override_value and
override_value_list arguments. class_selector_phb - QoS class selector
PHB will be used as the tracking item. When traffic_generator is
ixnetwork_540 this is valid only when qos_type_ixn is configured to
cs_precedence1 or cs_precedence2 or cs_precedence3 cs_precedence4 or
cs_precedence5 or cs_precedence6 cs_precedence7. With traffic_generator
ixnetwork this can be also combined with usage of enable_override_value
and override_value_list arguments. default_phb - QoS default PHB will be
used as the tracking item. When traffic_generator is ixnetwork_540 this
is valid only when qos_type_ixn is configured to dscp_default or
qos_type_ixn is not specified and ip_dscp is specified. With
traffic_generator ixnetwork this can be also combined with usage of
enable_override_value and override_value_list
arguments.expedited_forwarding_phb - QoS expedited forwarding PHB will
be used as the tracking item. When traffic_generator is ixnetwork_540
this is valid only when qos_type_ixn is configured to 'ef'. With
traffic_generator ixnetwork this can be also combined with usage of
enable_override_value and override_value_list arguments. endpoint_pair -
Tracking per source/destination endpoint pair. tos - IP header TOS
values will be used as the tracking item. When traffic_generator is
ixnetwork_540 this is valid only when qos_type_ixn is configured to
'tos' or qos_type_ixn, qos_byte and ip_dscp are not specified and
ip_precedence is configured. With traffic_generator ixnetwork this can
be also combined with usage of enable_override_value and
override_value_list arguments. dest_ip - The Destination IP address will
be used as the tracking item. source_ip - The Source IP address will be
used as the tracking item. ipv6_flow_label - The IPv6 flow label address
will be used as the tracking item. mpls_label - Available only for
traffic that uses MPLS labels. The MPLS label will be used as the
tracking item. mpls_mpls_exp - Available only for traffic that uses MPLS
labels. The MPLS Exp Bit will be used as the tracking item.
mpls_flow_descriptor - Available only for traffic that uses MPLS labels.
The MPLS flow descriptor will be used as the tracking item. inner_vlan -
The VLAN ID will be used as the tracking item. This can be also combined
with enable_override_value and override_value_list arguments. dst_mac -
The Destination MAC address will be used as the tracking item. src_mac -
The Source MAC address will be used as the tracking item. dlci - The
FrameRelay DLCI address will be used as the tracking item. raw_priority
- IP header raq qos values will be used as the tracking item. When
traffic_generator is ixnetwork_540 this is valid only when qos_type_ixn
is configured to 'custom' or qos_type_ixn is not specified and qos_byte
is configured. With traffic_generator ixnetwork, custom, user-defined
hex values can be inserted into the packets for tracking on the
receiving side. This is also combined with usage of
enable_override_value and override_value_list arguments. custom_8bit - A
custom-defined 8bit value (or values) will be used as the tracking item.
custom_16bit - A custom-defined 16bit value (or values) will be used as
the tracking item custom_24bit - A custom-defined 24bit value (or
values) will be used as the tracking item custom_32bit - A
custom-defined 32bit value (or values) will be used as the tracking item
b_src_mac - Valid when -circuit_type is mac_in_mac b_dest_mac - Valid
when -circuit_type is mac_in_mac b_vlan - Valid when -circuit_type is
mac_in_mac i_tag_isid - Valid when -circuit_type is mac_in_mac c_src_mac
- Valid when -circuit_type is mac_in_mac c_dest_mac - Valid when
-circuit_type is mac_in_mac s_vlan - Valid when -circuit_type is
mac_in_mac c_vlan - Valid when -circuit_type is mac_in_mac none - No
tracking will be implemented on the receiving port.Valid choices only
for ixnetwork_540: - cisco_frame_relay_dlci_high_order_bits -
cisco_frame_relay_dlci_low_order_bits - . dest_endpoint - dest_mac -
dest_port - ethernet_ii_ether_type - ethernet_ii_pfc_queue - fcoe_cs_ctl
- fcoe_dest_id - fcoe_ox_id - . fcoe_src_id - .
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
- fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_did -
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_ox_id -
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_sid -
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
- fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_did -
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_ox_id -
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_sid -
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
- fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_did -
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_ox_id -
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_sid -
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
- fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
-
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
- fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
-
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
- fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
-
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
- fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
-
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
-
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_did
-
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
-
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_sid
- frame_relay_dlci_high_order_bits - frame_relay_dlci_low_order_bits -
ipv4_dest_ip - Same as dest_ip.ipv4_precedence - ipv4_source_ip - Same
as source_ip.ipv6_dest_ip - ipv6_source_ip - ipv6_trafficclass -
l2tpv2_data_message_tunnel_id - mac_in_mac_priority -
mac_in_mac_v42_bdest_address - mac_in_mac_v42_bsrc_address -
mac_in_mac_v42_btag_pcp - mac_in_mac_v42_cdest_address -
mac_in_mac_v42_csrc_address - mac_in_mac_v42_isid -
mac_in_mac_v42_priority - mac_in_mac_v42_stag_pcp -
mac_in_mac_v42_stag_vlan_id - mac_in_mac_v42_vlan_id -
b_vlan_user_priority - mac_in_mac_ether_type_i_tag -
s_vlan_user_priority - c_vlan_user_priority - mpls_mpls_exp -
pppoe_session_sessionid - source_dest_port_pair - source_dest_value_pair
- source_endpoint - source_port - tcp_tcp_dst_prt - tcp_tcp_src_prt -
traffic_group - udp_udp_dst_prt - udp_udp_src_prt -
vlan_vlan_user_priority - traffic_item - .
DEFAULT
	
none
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork ixnetwork_540' |",opt,"i_tag_isid,default_phb,custom_24bit,assured_forwarding_phb,ipv6_dest_ip,c_src_mac,class_selector_phb,ipv6_trafficclass,b_src_mac,c_vlan,mpls_flow_descriptor,inner_vlan,tos,mpls_mpls_exp,dest_mac,expedited_forwarding_phb,src_mac,mpls_label,s_vlan,dlci,custom_16bit,b_vlan,b_dest_mac,none,endpoint_pair,c_dest_mac,ipv6_flow_label,custom_8bit,source_ip,raw_priority,ipv6_source_ip,custom_32bit,dest_ip",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
traffic_generate,"If 1, the learned information (MAC addresses, MPLS labels) needed for
configuring traffic is retrieved for each traffic item. This will make
the process of configuring traffic items slower.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
traffic_generator,"Selects the Ixia product that will be used for configuring traffic.Valid
options are ixos, ixnetwork, ixnetwork_540.
ixos - The traffic will be generated using IxOS.
ixnetwork (DEPRECATED) - The traffic will be generated using IxNetwork.
This choice is available only when using IxTclNetwork 5.30 or greater.
The IxNetwork API is a higher level API, that will allow to configure
traffic for protocol suites (OSPF, ISIS, BGP, LDP, RSVP, L3VPN,
L2VPN/VPLS, MVPN, etc.) faster than before, just by specifying the
protocol emulation handles for traffic source and destination (through
parameters -emulation_src_handle and -emulation_dst_handle). The layer
2,3 parameters will be configured automatically.
ixnetwork_540 - This choice is available when using IxTclNetwork 5.40 or
or greater. It provides backwards compatibility for almost all the
parameters and traffic_generator values. It also brings many new
features like -mode 'append_header', 'prepend_header', 'replace_header'
which allows customization of the packet, -tracking by multiple fields
from the packets, egress tracking at predefined offsets and many others.
There are three ways in which traffic can be created.
ixos backwards compatibility way (DEPRECATED) - use port_handle to
confiure the originating port for the traffic. Optionally use
port_handle2 to configure the destination port for the traffic. If
port_handle2 is missing, the paremter -allow_self_destined is forced to
'1' and the destination port will be the same with port_handle. The
protocol headers that will be added to the packet are triggered by the
port type (ethernet, atm), the atm_encapsulation, vlan, mpls, isl,
l2_encap, l3_protocol, l4_protocol.
ixaccess backwards compatibility way - use emulation_src_handle or
emulation_dst_handle parameter to configure the src/dst pppox or l2tpox
handle that will originate/terminate the traffic. Use
ip_dst_addr/ip_src_addr parameters to configure the fixed IP addresses
that will end/originate the traffic. When using emulation_src_handle
port_handle2 parameter can be specified to configure the terminating
port for the traffic. In this case an interface with ip_dst_addr IP
address will be searched on that port to use. Similary for
emulation_dst_handle and port_handle and ip_src_addr parameters.
ixnetwork backwards compatibility way - use emulation_src_handle and
emulation_dst_handle to configure the source and destination for the
traffic pair.
For all the configuration styles presented, the following applies: the
parameters that configure packet fields (ip_src_addr, ethernet_type,
tcp_port etc.) will override the fields with the values passed with the
parameters.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork ixnetwork_540' |",opt,"ixnetwork,ixos,ixnetwork_540","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
